ID,network,p,th,seed,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
1594971918903.0,ws,0.0046415888336127,0.1733333333333333,37.0,0.0012168674698795,0.0012084337349397,0.0012064257028112,0.0012051051051051,0.0012036057692307,0.0012032064128256,0.0012036082474226,0.0012045112781954,0.0012044117647058
1594971918903.0,ws,0.0046415888336127,0.206,38.0,0.0010141414141414,0.0010060301507537,0.0010033444816053,0.0010030075187969,0.001004016064257,0.0010038461538461,0.0010037249283667,0.0010047678795483,0.0010050223214285
1594971918903.0,ws,0.0046415888336127,0.2386666666666666,39.0,0.001007,0.0010005,0.0009986710963455,0.0009970149253731,0.0009964143426294,0.0009965174129353,0.0009971509971509,0.0009975062344139,0.0009978935698447
1594971918903.0,ws,0.0046415888336127,0.304,41.0,0.0008039999999999,0.0007992031872509,0.0007960212201591,0.0007958250497017,0.000795707472178,0.0007954966887417,0.0007954545454545,0.0007960199004975,0.0007966371681416
1594971918903.0,ws,0.0046415888336127,0.3693333333333333,43.0,0.0005982142857142,0.0005964285714285,0.000593675889328,0.0005933333333333,0.0005940617577197,0.0005941584158415,0.0005946519524618,0.0005954613095238,0.0005962251655629
1594971918903.0,ws,0.0046415888336127,0.4346666666666666,45.0,0.0003925490196078,0.0003912109375,0.0003903771131339,0.0003900584795321,0.00039078125,0.0003910749185667,0.0003915036333146,0.0003923982344286,0.0003931877729257
1594971918903.0,ws,0.0046415888336127,0.01,48.0,0.0187166666666666,0.03345,0.0438777777777777,0.05527,0.05527,0.0644,0.0644,0.06935,0.070576923076923
1594971918903.0,ws,0.0046415888336127,0.0426666666666666,49.0,0.0187166666666666,0.03345,0.0438777777777777,0.05527,0.05527,0.0644,0.0644,0.06935,0.070576923076923
1594971918903.0,ws,0.0046415888336127,0.0753333333333333,50.0,0.0014211267605633,0.0014112676056338,0.0014236966824644,0.0014176678445229,0.0014146892655367,0.0014136470588235,0.0014131048387096,0.0014123456790123,0.0014546774193548
1594971918903.0,ws,0.0046415888336127,0.1079999999999999,51.0,0.0014211267605633,0.0014112676056338,0.0014236966824644,0.0014176678445229,0.0014146892655367,0.0014136470588235,0.0014131048387096,0.0014123456790123,0.0014546774193548
1594971918903.0,ws,0.0046415888336127,0.1406666666666666,52.0,0.0012156626506024,0.0012078313253012,0.0012056224899598,0.0012051204819277,0.0012050602409638,0.0012046092184368,0.0012041237113401,0.0012042105263157,0.0012041443850267
1594971918903.0,ws,0.0046415888336127,0.1733333333333333,53.0,0.0012156626506024,0.0012078313253012,0.0012056224899598,0.0012051204819277,0.0012050602409638,0.0012046092184368,0.0012041237113401,0.0012042105263157,0.0012041443850267
1594971918903.0,ws,0.0046415888336127,0.206,54.0,0.0010151515151515,0.0010075376884422,0.001005685618729,0.0010040100250626,0.0010042168674698,0.0010038461538461,0.0010043041606886,0.0010047678795483,0.00100546875
1594971918903.0,ws,0.0046415888336127,0.2386666666666666,55.0,0.001008,0.001,0.0009993355481727,0.0009982543640897,0.0009978087649402,0.0009968438538205,0.0009975783475783,0.0009978802992518,0.0009984478935698
1594971918903.0,ws,0.0046415888336127,0.304,57.0,0.0008023999999999,0.0007948412698412,0.000795238095238,0.0007944444444444,0.0007949125596184,0.0007958885941644,0.0007959090909091,0.0007965174129353,0.0007969026548672
1594971918903.0,ws,0.0046415888336127,0.3693333333333333,59.0,0.0005982142857142,0.0005940652818991,0.0005934782608695,0.0005931851851851,0.0005938315539738,0.0005944554455445,0.0005949872557349,0.0005950185873606,0.0005955026455026
1594971918903.0,ws,0.0046415888336127,0.4346666666666666,61.0,0.0003921874999999,0.0003896887159533,0.0003907552083333,0.000390625,0.0003905542544886,0.000391329856584,0.0003919418019026,0.0003926889106967,0.0003934877622377
1594971918903.0,ws,0.0046415888336127,0.01,64.0,0.0203285714285714,0.028025,0.0377555555555555,0.0474,0.0575272727272727,0.0575272727272727,0.06565,0.0681692307692307,0.0675
1594971918903.0,ws,0.0046415888336127,0.0426666666666666,65.0,0.0203285714285714,0.028025,0.0377555555555555,0.0474,0.0575272727272727,0.0575272727272727,0.06565,0.0681692307692307,0.0675
1594971918903.0,ws,0.0046415888336127,0.0753333333333333,66.0,0.001425352112676,0.0014119718309859,0.0014093896713615,0.0014187943262411,0.0014164305949008,0.0014148235294117,0.0014137096774193,0.0014137809187279,0.0014138147566718
1594971918903.0,ws,0.0046415888336127,0.1079999999999999,67.0,0.001425352112676,0.0014119718309859,0.0014093896713615,0.0014187943262411,0.0014164305949008,0.0014148235294117,0.0014137096774193,0.0014137809187279,0.0014138147566718
1594971918903.0,ws,0.0046415888336127,0.1406666666666666,68.0,0.001220731707317,0.0012096385542168,0.0012068273092369,0.0012069277108433,0.0012065060240963,0.0012060240963855,0.0012055077452667,0.0012051204819276,0.0012053547523426
1594971918903.0,ws,0.0046415888336127,0.1733333333333333,69.0,0.001220731707317,0.0012090361445783,0.0012068273092369,0.001206626506024,0.0012065060240963,0.0012060240963855,0.0012055077452667,0.0012051204819276,0.0012053547523426
1594971918903.0,ws,0.0046415888336127,0.206,70.0,0.0010131313131313,0.0010065326633165,0.001005016722408,0.0010050251256281,0.0010042168674698,0.0010048494983277,0.0010041547277936,0.0010045169385194,0.00100546875
1594971918903.0,ws,0.0046415888336127,0.2386666666666666,71.0,0.001007,0.0009995024875621,0.0009983388704318,0.0009982543640897,0.0009980039920159,0.0009976744186046,0.0009974358974358,0.0009977556109725,0.0009983370288248
1594971918903.0,ws,0.0046415888336127,0.304,73.0,0.0008039999999999,0.0007976095617529,0.0007960212201591,0.0007944444444444,0.0007953895071542,0.0007958885941644,0.0007959090909091,0.0007963184079602,0.0007963748894783
1594971918903.0,ws,0.0046415888336127,0.3693333333333333,75.0,0.0005964285714285,0.0005934911242603,0.0005944554455445,0.0005936201780415,0.0005940617577197,0.0005955357142857,0.0005951571792693,0.0005954613095238,0.0005961589403973
1594971918903.0,ws,0.0046415888336127,0.4346666666666666,77.0,0.0003914062499999,0.000391015625,0.0003913950456323,0.0003904390243902,0.000390859375,0.0003918407310704,0.000392212885154,0.0003928816887579,0.0003935723655443
1594971918903.0,ws,0.0046415888336127,0.01,80.0,0.0152249999999999,0.02852,0.0377181818181818,0.0377181818181818,0.048525,0.0580923076923077,0.0580923076923077,0.06325,0.06346
1594971918903.0,ws,0.0046415888336127,0.0426666666666666,81.0,0.0152249999999999,0.02852,0.0377181818181818,0.0377181818181818,0.048525,0.0580923076923077,0.0580923076923077,0.06325,0.06346
1594971918903.0,ws,0.0046415888336127,0.0753333333333333,82.0,0.0014239436619718,0.0014119718309859,0.0014093896713615,0.0014088028169014,0.0014084507042253,0.0014081967213114,0.0014458847736625,0.0015391554702495,0.0016250902527075
1594971918903.0,ws,0.0046415888336127,0.1079999999999999,83.0,0.0014239436619718,0.0014119718309859,0.0014093896713615,0.0014088028169014,0.0014084507042253,0.0014081967213114,0.0014458847736625,0.0015391554702495,0.0016250902527075
1594971918903.0,ws,0.0046415888336127,0.1406666666666666,84.0,0.0012168674698795,0.0012066265060241,0.001204,0.0012030030030029,0.0012024038461538,0.0012026052104208,0.0012039518900343,0.0012045112781954,0.001204679144385
1594971918903.0,ws,0.0046415888336127,0.1733333333333333,85.0,0.0012168674698795,0.0012054216867469,0.0012036,0.0012030030030029,0.0012024038461538,0.0012026052104208,0.0012039518900343,0.0012045112781954,0.001204679144385
1594971918903.0,ws,0.0046415888336127,0.206,86.0,0.0010191919191919,0.0010090452261306,0.001005685618729,0.0010057788944723,0.0010050200803212,0.0010051926298157,0.0010057471264367,0.0010064150943396,0.0010070469798657
1594971918903.0,ws,0.0046415888336127,0.2386666666666666,87.0,0.001003,0.0009975124378109,0.000996357615894,0.0009967661691542,0.0009964143426294,0.0009960199004975,0.0009958748221906,0.0009962640099626,0.0009975636766334
1594971918903.0,ws,0.0046415888336127,0.304,89.0,0.0008023999999999,0.0007960317460317,0.0007960212201591,0.0007960238568588,0.000795707472178,0.0007954966887417,0.0007960227272727,0.0007965174129353,0.0007965486725663
1594971918903.0,ws,0.0046415888336127,0.3693333333333333,91.0,0.0006,0.0005943620178041,0.0005938735177865,0.0005940652818991,0.0005940617577197,0.0005945544554455,0.0005949872557349,0.0005953125,0.0005958967571145
1594971918903.0,ws,0.0046415888336127,0.4346666666666666,93.0,0.0003917968749999,0.0003904483430799,0.0003913950456323,0.0003921568627451,0.0003920846394984,0.0003924183006535,0.0003929292929292,0.000393366093366,0.0003937035417577
1594971918903.0,ws,0.0046415888336127,0.01,96.0,0.0195,0.0290125,0.0400777777777777,0.05257,0.05257,0.0630454545454545,0.069675,0.069675,0.0711538461538461
1594971918903.0,ws,0.0046415888336127,0.0426666666666666,97.0,0.0195,0.0290125,0.0400777777777777,0.05257,0.05257,0.0630454545454545,0.069675,0.069675,0.0711538461538461
1594971918903.0,ws,0.0046415888336127,0.0753333333333333,98.0,0.0014225352112676,0.0014112676056338,0.0014079439252336,0.0014073684210526,0.0014204545454545,0.0014186761229314,0.0014178137651821,0.0014171681415929,0.0014280507131537
1594971918903.0,ws,0.0046415888336127,0.1079999999999999,99.0,0.0014225352112676,0.0014112676056338,0.0014079439252336,0.0014073684210526,0.0014204545454545,0.0014186761229314,0.0014178137651821,0.0014171681415929,0.0014280507131537
1594971918903.0,ws,0.0046415888336127,0.1406666666666666,100.0,0.0012219512195121,0.0012108433734939,0.0012084337349397,0.0012072289156626,0.0012069879518072,0.0012062248995983,0.0012058519793459,0.0012067873303167,0.0012077747989276
1594971918903.0,ws,0.0046415888336127,0.1733333333333333,101.0,0.0012195121951219,0.0012090361445783,0.0012076305220883,0.0012072289156626,0.0012069879518072,0.0012060240963855,0.0012058519793459,0.0012067873303167,0.0012077747989276
1594971918903.0,ws,0.0046415888336127,0.206,102.0,0.0010151515151515,0.0010070351758793,0.0010046822742474,0.001004260651629,0.0010034068136272,0.0010035117056856,0.0010034383954154,0.0010035087719298,0.001003790412486
1594971918903.0,ws,0.0046415888336127,0.2386666666666666,103.0,0.001005,0.0009995024875621,0.0009970099667774,0.0009955223880597,0.0009950298210735,0.0009953565505804,0.0009961593172119,0.0009966376089663,0.0009975636766334
1594971918903.0,ws,0.0046415888336127,0.304,105.0,0.0008031999999999,0.0007992031872509,0.0007968169761273,0.0007962226640159,0.0007964968152866,0.0007960212201591,0.0007964732650739,0.0007965174129353,0.0007969026548672
1594971918903.0,ws,0.0046415888336127,0.3693333333333333,107.0,0.0006048192771084,0.0006012012012011,0.0005986055776892,0.0005970193740685,0.0005963051251489,0.0005962264150943,0.0005961702127659,0.0005965697240865,0.0005970159151193
1594971918903.0,ws,0.0046415888336127,0.4346666666666666,109.0,0.0003940944881889,0.000394674556213,0.0003929319371727,0.0003924509803921,0.0003927001569858,0.0003928664921465,0.0003934269662921,0.0003939931068439,0.0003945661700262
1587402527289.0,ws,0.0021544346900318,0.01,0.0,0.01361,0.0213833333333333,0.0267384615384615,0.0325428571428571,0.0385066666666666,0.043975,0.043975,0.0472176470588235,0.0490947368421052
1587402527289.0,ws,0.0021544346900318,0.0426666666666666,1.0,0.01361,0.0213833333333333,0.0267384615384615,0.0325428571428571,0.0385066666666666,0.043975,0.043975,0.0472176470588235,0.0490947368421052
1587402527289.0,ws,0.0021544346900318,0.0753333333333333,2.0,0.0014267605633802,0.0014119718309859,0.0014089201877934,0.0014077192982456,0.0014070224719101,0.0014070257611241,0.0014068273092369,0.0014063268892794,0.0014060842433697
1587402527289.0,ws,0.0021544346900318,0.1079999999999999,3.0,0.0014267605633802,0.0014119718309859,0.0014089201877934,0.0014077192982456,0.0014070224719101,0.0014070257611241,0.0014068273092369,0.0014063268892794,0.0014060842433697
1587402527289.0,ws,0.0021544346900318,0.1406666666666666,4.0,0.0012180722891566,0.0012102409638554,0.0012084337349397,0.001206626506024,0.0012062650602409,0.0012056224899598,0.001204991394148,0.001204969879518,0.0012052208835341
1587402527289.0,ws,0.0021544346900318,0.1733333333333333,5.0,0.0012180722891566,0.0012102409638554,0.0012084337349397,0.001206626506024,0.0012062650602409,0.0012056224899598,0.001204991394148,0.001204969879518,0.0012052208835341
1587402527289.0,ws,0.0021544346900318,0.206,6.0,0.0010161616161616,0.0010075376884422,0.001005685618729,0.0010052763819095,0.0010042168674698,0.0010036789297658,0.0010037249283667,0.001003634085213,0.001003790412486
1587402527289.0,ws,0.0021544346900318,0.2386666666666666,7.0,0.001010101010101,0.0010025,0.0010006666666666,0.0009997506234413,0.0009988023952095,0.0009988352745424,0.0009988587731811,0.0009990012484394,0.0009992230854606
1587402527289.0,ws,0.0021544346900318,0.304,9.0,0.0008104838709677,0.0008031999999999,0.0008,0.0007998003992016,0.0007987220447284,0.0007989347536617,0.0007989737742303,0.0007994005994006,0.0007995559502664
1587402527289.0,ws,0.0021544346900318,0.3693333333333333,11.0,0.0006024096385542,0.0005967261904761,0.0005962301587301,0.0005962742175856,0.0005965435041716,0.0005971144278606,0.0005971014492753,0.0005973880597015,0.0005974120769741
1587402527289.0,ws,0.0021544346900318,0.4346666666666666,13.0,0.0003996015936254,0.0003968253968253,0.0003957783641161,0.0003962376237623,0.0003961965134706,0.000396303630363,0.0003965458663646,0.0003967773921665,0.000397176885752
1587430218299.0,ws,0.0464158883361277,0.01,0.0,0.0402333333333333,0.11595,0.11595,0.11595,0.18094,0.18094,0.18094,0.18094,0.18094
1587430218299.0,ws,0.0464158883361277,0.0426666666666666,1.0,0.0402333333333333,0.11595,0.11595,0.11595,0.18094,0.18094,0.18094,0.18094,0.18094
1587430218299.0,ws,0.0464158883361277,0.0753333333333333,2.0,0.0021692307692307,0.0037517857142857,0.0059741379310344,0.0078796610169491,0.0102716666666666,0.0102716666666666,0.0130590163934426,0.0150693548387096,0.0150693548387096
1587430218299.0,ws,0.0464158883361277,0.1079999999999999,3.0,0.0020673076923076,0.0039052631578947,0.0061084745762711,0.0078049999999999,0.0100606557377049,0.0100606557377049,0.0127193548387096,0.0145730158730158,0.0145730158730158
1587430218299.0,ws,0.0464158883361277,0.1406666666666666,4.0,0.0012132530120481,0.0012151515151515,0.0013078260869565,0.0016582995951417,0.0019956862745098,0.0023403846153846,0.0026695817490494,0.0030142857142857,0.0033509293680297
1587430218299.0,ws,0.0464158883361277,0.1733333333333333,5.0,0.0011940476190476,0.0011958333333333,0.0012598326359832,0.0015372623574144,0.0018191335740072,0.002140909090909,0.0024599315068493,0.0027432432432432,0.0030166666666666
1587430218299.0,ws,0.0464158883361277,0.206,6.0,0.0009900990099009,0.0009935643564356,0.0009976744186046,0.0010057788944723,0.0010125252525252,0.001086980108499,0.0011691151919866,0.0012412403100775,0.0013145985401459
1587430218299.0,ws,0.0464158883361277,0.2386666666666666,7.0,0.0009277777777777,0.0009306976744186,0.00093738317757,0.0009488151658767,0.0009559160305343,0.0009618589743589,0.0009667586206896,0.0009762195121951,0.0009854485776805
1587430218299.0,ws,0.0464158883361277,0.304,9.0,0.000715,0.0007220216606498,0.000730900243309,0.0007401109057301,0.0007467164179104,0.0007531994981179,0.0007589382448537,0.0007673058485139,0.0007746987951807
1587430218299.0,ws,0.0464158883361277,0.3693333333333333,11.0,0.0005107142857142,0.0005091370558375,0.0005175862068965,0.0005243774574049,0.0005312101910827,0.0005396226415094,0.000546255850234,0.0005542243767313,0.0005608099688473
1587430967371.0,ws,0.0464158883361277,0.01,0.0,0.0347,0.0880249999999999,0.0880249999999999,0.16286,0.16286,0.16286,0.16286,0.16286,0.1659
1587430967371.0,ws,0.0464158883361277,0.0426666666666666,1.0,0.0347,0.0880249999999999,0.0880249999999999,0.16286,0.16286,0.16286,0.16286,0.16286,0.1659
1587430967371.0,ws,0.0464158883361277,0.0753333333333333,2.0,0.0024431818181818,0.0047775510204081,0.0073627450980392,0.0092153846153846,0.0117132075471698,0.0117132075471698,0.0146074074074074,0.0169145454545454,0.0169145454545454
1587430967371.0,ws,0.0464158883361277,0.1079999999999999,3.0,0.0022499999999999,0.0043230769230769,0.0064314814814814,0.0080254545454545,0.0102339285714285,0.0126491228070175,0.0126491228070175,0.015,0.0163203389830508
1587430967371.0,ws,0.0464158883361277,0.1406666666666666,4.0,0.0012072289156626,0.0012041916167664,0.0012859574468085,0.0015270992366412,0.001835401459854,0.0021790035587188,0.0025684210526315,0.0028125435540069,0.0031268965517241
1587430967371.0,ws,0.0464158883361277,0.1733333333333333,5.0,0.0011847058823529,0.0011869822485207,0.0011952191235059,0.0013464882943143,0.0015880503144654,0.0017943452380952,0.0020275862068965,0.0022799435028248,0.0025377777777777
1587430967371.0,ws,0.0464158883361277,0.206,6.0,0.0009970297029702,0.0009930693069306,0.0009933774834437,0.001001,0.0010088709677419,0.0010167512690355,0.0010249999999999,0.0010829729729729,0.0011560975609756
1587430967371.0,ws,0.0464158883361277,0.2386666666666666,7.0,0.0009429906542056,0.000943396226415,0.0009476340694006,0.0009546539379474,0.0009615384615384,0.0009674718196457,0.0009736111111111,0.0009813725490196,0.0009885839736553
1587430967371.0,ws,0.0464158883361277,0.304,9.0,0.0007215827338129,0.0007321167883211,0.0007406403940886,0.0007446096654275,0.0007499250374812,0.0007564231738035,0.000761915125136,0.0007692307692307,0.0007757967269595
1587430967371.0,ws,0.0464158883361277,0.3693333333333333,11.0,0.0005102040816326,0.0005218749999999,0.0005292253521126,0.0005344459279038,0.0005394822006472,0.0005456363636363,0.0005517730496453,0.0005587988826815,0.0005653894472361
1587430967371.0,ws,0.0464158883361277,0.01,16.0,0.0350666666666666,0.0969249999999999,0.0969249999999999,0.16982,0.16982,0.16982,0.16982,0.16982,0.16645
1587430967371.0,ws,0.0464158883361277,0.0426666666666666,17.0,0.0350666666666666,0.0969249999999999,0.0969249999999999,0.16982,0.16982,0.16982,0.16982,0.16982,0.16645
1587430967371.0,ws,0.0464158883361277,0.0753333333333333,18.0,0.0029189189189189,0.004970731707317,0.0076651162790697,0.0096704545454545,0.0122511111111111,0.0153695652173913,0.0153695652173913,0.0181787234042553,0.0198041666666666
1587430967371.0,ws,0.0464158883361277,0.1079999999999999,19.0,0.0024777777777777,0.004592,0.0068403846153846,0.008654716981132,0.0110611111111111,0.0135072727272727,0.0135072727272727,0.0158339285714285,0.016998245614035
1587430967371.0,ws,0.0464158883361277,0.1406666666666666,20.0,0.0012168674698795,0.001206626506024,0.0012189516129032,0.0015230188679245,0.0018613138686131,0.0022351254480286,0.0025567375886524,0.0028673684210526,0.0031695501730103
1587430967371.0,ws,0.0464158883361277,0.1733333333333333,21.0,0.0011940476190476,0.0011846153846153,0.0011948412698412,0.0013091503267973,0.0015029850746268,0.0017359195402298,0.0020028011204481,0.0022410468319559,0.0024691056910569
1587430967371.0,ws,0.0464158883361277,0.206,22.0,0.0009950495049504,0.0009900990099009,0.0009970099667774,0.0010030075187969,0.0010094758064516,0.0010165820642977,0.0010244152046783,0.0010294344473007,0.0010370967741935
1587430967371.0,ws,0.0464158883361277,0.2386666666666666,23.0,0.0009462264150943,0.0009438679245283,0.0009463722397476,0.0009528571428571,0.0009584291187739,0.000966077170418,0.0009721220527045,0.0009776556776556,0.0009847921225382
1587430967371.0,ws,0.0464158883361277,0.304,25.0,0.0007237410071942,0.0007283636363636,0.0007371007371007,0.0007402957486136,0.0007478325859491,0.0007553459119496,0.0007621327529923,0.0007685878962536,0.0007751290877797
1587430967371.0,ws,0.0464158883361277,0.3693333333333333,27.0,0.0005148717948717,0.0005194300518134,0.0005249999999999,0.0005334666666666,0.0005384284176533,0.0005450499545867,0.0005526440410418,0.0005595804195804,0.0005662893081761
1587430967371.0,ws,0.0464158883361277,0.01,32.0,0.07915,0.07915,0.07915,0.15416,0.15416,0.15416,0.15416,0.1654666666666666,0.1654666666666666
1587430967371.0,ws,0.0464158883361277,0.0426666666666666,33.0,0.07915,0.07915,0.07915,0.15416,0.15416,0.15416,0.15416,0.1654666666666666,0.1654666666666666
1587430967371.0,ws,0.0464158883361277,0.0753333333333333,34.0,0.0030111111111111,0.0055756097560975,0.0083325581395348,0.0104227272727272,0.0132022222222222,0.0162217391304347,0.0162217391304347,0.0189297872340425,0.0201333333333333
1587430967371.0,ws,0.0464158883361277,0.1079999999999999,35.0,0.0028447368421052,0.0051068181818181,0.0070521739130434,0.0086042553191489,0.0105979166666666,0.0129918367346938,0.015776,0.0180196078431372,0.0180196078431372
1587430967371.0,ws,0.0464158883361277,0.1406666666666666,36.0,0.0012072289156626,0.0012306748466257,0.001478431372549,0.0017681222707423,0.0021087866108786,0.0025237704918032,0.0029145748987854,0.0032696,0.0035671936758893
1587430967371.0,ws,0.0464158883361277,0.1733333333333333,37.0,0.0011988095238095,0.0011916666666666,0.0011968127490039,0.0012161094224924,0.0013875346260387,0.0015915343915343,0.001836855670103,0.0020368956743002,0.0022675879396984
1587430967371.0,ws,0.0464158883361277,0.206,38.0,0.0009900990099009,0.0009900990099009,0.0009933774834437,0.0009985037406483,0.0010046184738955,0.001012647554806,0.0010215743440233,0.0010365633074935,0.0010854392298435
1587430967371.0,ws,0.0464158883361277,0.2386666666666666,39.0,0.0009471698113207,0.000943396226415,0.00095,0.0009538095238095,0.00095938697318,0.0009647909967845,0.0009726388888888,0.0009791921664626,0.0009859802847754
1587430967371.0,ws,0.0464158883361277,0.304,41.0,0.0007389705882352,0.0007347985347985,0.0007388206388206,0.0007458100558659,0.0007520300751879,0.000758207070707,0.0007653551912568,0.0007722007722007,0.000778633217993
1587430967371.0,ws,0.0464158883361277,0.3693333333333333,43.0,0.0005153846153846,0.0005149100257069,0.0005220869565217,0.0005278364116094,0.0005354010695187,0.0005420957542908,0.0005489028213166,0.000555308813324,0.0005626875
1587437051340.0,ws,0.2154434690031882,0.01,0.0,0.0523,0.1996,0.1996,0.1996,0.1996,0.2499,0.2499,0.2499,0.2499
1587437051340.0,ws,0.2154434690031882,0.0426666666666666,1.0,0.0523,0.1995666666666666,0.1995666666666666,0.1995666666666666,0.1995666666666666,0.2499,0.2499,0.2499,0.2499
1587437051340.0,ws,0.2154434690031882,0.0753333333333333,2.0,0.029325,0.029325,0.0675777777777777,0.0675777777777777,0.0675777777777777,0.0675777777777777,0.09879,0.09879,0.09879
1587437051340.0,ws,0.2154434690031882,0.1079999999999999,3.0,0.00889375,0.0191705882352941,0.0191705882352941,0.0407222222222222,0.0407222222222222,0.0407222222222222,0.0407222222222222,0.0524947368421052,0.0524947368421052
1587437051340.0,ws,0.2154434690031882,0.1406666666666666,4.0,0.0024302325581395,0.0051934782608695,0.0080425531914893,0.01363125,0.01363125,0.01363125,0.0195408163265306,0.0195408163265306,0.0195408163265306
1587437051340.0,ws,0.2154434690031882,0.1733333333333333,5.0,0.0014718309859154,0.0026417721518987,0.0041962962962962,0.0059621951219512,0.0089963855421686,0.0089963855421686,0.0089963855421686,0.0115,0.0115
1587437051340.0,ws,0.2154434690031882,0.206,6.0,0.0008911504424778,0.0010499999999999,0.001512935323383,0.0023612745098039,0.003040487804878,0.003040487804878,0.0039990291262135,0.0039990291262135,0.004731884057971
1587437051340.0,ws,0.2154434690031882,0.2386666666666666,7.0,0.0007429629629629,0.0007793774319066,0.0009321981424148,0.0012606606606606,0.0015128358208955,0.0020284866468842,0.0024097633136094,0.0024097633136094,0.0027699115044247
1595006838124.0,ws,0.0464158883361277,0.01,0.0,0.069475,0.069475,0.1428799999999999,0.1428799999999999,0.1428799999999999,0.1428799999999999,0.1428799999999999,0.1652999999999999,0.1652999999999999
1595006838124.0,ws,0.0464158883361277,0.0426666666666666,1.0,0.069475,0.069475,0.1428799999999999,0.1428799999999999,0.1428799999999999,0.1428799999999999,0.1428799999999999,0.1652999999999999,0.1652999999999999
1595006838124.0,ws,0.0464158883361277,0.0753333333333333,2.0,0.0040464285714285,0.0068375,0.0107647058823529,0.01402,0.0179805555555555,0.0179805555555555,0.0221729729729729,0.0221729729729729,0.0249526315789473
1595006838124.0,ws,0.0464158883361277,0.1079999999999999,3.0,0.0023386363636363,0.0050530612244897,0.006272,0.007956862745098,0.0103423076923076,0.0130754716981132,0.0155962962962962,0.0155962962962962,0.0171981818181818
1595006838124.0,ws,0.0464158883361277,0.1406666666666666,4.0,0.0012048192771084,0.0012054216867469,0.001445673076923,0.0017586956521739,0.0021120833333333,0.002530081300813,0.0028393574297188,0.0032656126482213,0.0035750972762645
1595006838124.0,ws,0.0464158883361277,0.1733333333333333,5.0,0.0011916666666666,0.0011946428571428,0.0012341463414634,0.0015524904214559,0.0018719557195571,0.0021611510791366,0.0024947552447552,0.00275,0.0030354515050167
1595006838124.0,ws,0.0464158883361277,0.206,6.0,0.0009920792079207,0.0009940594059405,0.0009983388704318,0.0010055276381909,0.0010170731707317,0.0010222789115646,0.0010299999999999,0.0010370466321243,0.0010447795823665
1595006838124.0,ws,0.0464158883361277,0.2386666666666666,7.0,0.0009401869158878,0.0009389671361502,0.0009437106918239,0.0009497630331753,0.0009575525812619,0.0009630818619582,0.0009695290858725,0.0009774114774114,0.0009849015317286
1595006838124.0,ws,0.0464158883361277,0.304,9.0,0.0007157142857142,0.0007179211469534,0.0007288834951456,0.0007354779411764,0.0007438335809806,0.0007509386733416,0.0007601520086862,0.0007667624521072,0.0007736254295532
1595006838124.0,ws,0.0464158883361277,0.3693333333333333,11.0,0.0004721698113207,0.0004212631578947,0.0004288571428571,0.0004544835414301,0.0004739583333333,0.00048955954323,0.0005023672883787,0.0005136713735558,0.0005247086247086
1594908969343.0,ws,1.0,0.01,0.0,0.18775,0.18775,0.18775,0.3329,0.3329,0.3329,0.3329,0.3329,0.3329
1594908969343.0,ws,1.0,0.0426666666666666,1.0,0.18445,0.18445,0.18445,0.3328333333333333,0.3328333333333333,0.3328333333333333,0.3328333333333333,0.3328333333333333,0.3328333333333333
1594908969343.0,ws,1.0,0.0753333333333333,2.0,0.03075,0.11798,0.11798,0.11798,0.11798,0.1666333333333333,0.1666333333333333,0.1666333333333333,0.1666333333333333
1594712731106.0,ws,1.0,0.01,0.0,0.15565,0.15565,0.15565,0.3316333333333333,0.3316333333333333,0.3316333333333333,0.3316333333333333,0.3316333333333333,0.3316333333333333
1594712731106.0,ws,1.0,0.0426666666666666,1.0,0.1515,0.1515,0.1515,0.3312666666666666,0.3312666666666666,0.3312666666666666,0.3312666666666666,0.3312666666666666,0.3312666666666666
1594712731106.0,ws,1.0,0.0753333333333333,2.0,0.07558,0.07558,0.07558,0.1651666666666666,0.1651666666666666,0.1651666666666666,0.1651666666666666,0.1651666666666666,0.1651666666666666
1587436434241.0,ws,0.2154434690031882,0.01,0.0,0.06845,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.25,0.25
1587436434241.0,ws,0.2154434690031882,0.0426666666666666,1.0,0.06845,0.2415,0.2415,0.2415,0.2415,0.2415,0.2415,0.25,0.25
1587436434241.0,ws,0.2154434690031882,0.0753333333333333,2.0,0.0233166666666666,0.0513714285714285,0.0513714285714285,0.104725,0.104725,0.104725,0.104725,0.104725,0.1110888888888889
1587436434241.0,ws,0.2154434690031882,0.1079999999999999,3.0,0.0128,0.0241181818181818,0.053075,0.053075,0.053075,0.053075,0.0759461538461538,0.0759461538461538,0.0759461538461538
1587436434241.0,ws,0.2154434690031882,0.1406666666666666,4.0,0.0034838709677419,0.0069176470588235,0.0103485714285714,0.0174916666666666,0.0174916666666666,0.0174916666666666,0.0256216216216216,0.0256216216216216,0.0256216216216216
1587436434241.0,ws,0.2154434690031882,0.1733333333333333,5.0,0.0019480769230769,0.0033683333333333,0.005266129032258,0.0074031746031746,0.0111953125,0.0111953125,0.0111953125,0.0148553846153846,0.0148553846153846
1587436434241.0,ws,0.2154434690031882,0.206,6.0,0.0008928571428571,0.0011662921348314,0.0017293478260869,0.0023591397849462,0.0029604278074866,0.003875,0.003875,0.0048835978835978,0.0048835978835978
